State,District,Season,Crop,Year,Area,Production,Yield
Telangana,Nirmal,Kharif,Moong(Green Gram),2021,99.0,52.0,0.53
Telangana,Nirmal,Kharif,Moong(Green Gram),2022,70.0,30.0,0.43
Telangana,Nirmal,Rabi,Moong(Green Gram),2018,142.0,135.0,0.95
Telangana,Nirmal,Rabi,Moong(Green Gram),2019,59.0,56.0,0.95
Telangana,Nirmal,Rabi,Moong(Green Gram),2020,259.0,246.0,0.95
Telangana,Nirmal,Rabi,Moong(Green Gram),2021,284.0,272.0,0.96
Telangana,Nirmal,Rabi,Moong(Green Gram),2022,35.0,39.0,1.11
Telangana,Nizamabad,Kharif,Moong(Green Gram),2018,364.0,229.0,0.63
Telangana,Nizamabad,Kharif,Moong(Green Gram),2019,110.0,87.0,0.79
Telangana,Nizamabad,Kharif,Moong(Green Gram),2020,186.0,77.0,0.41
Telangana,Nizamabad,Kharif,Moong(Green Gram),2021,77.0,26.0,0.34
Telangana,Nizamabad,Kharif,Moong(Green Gram),2022,43.0,19.0,0.44
Telangana,Nizamabad,Rabi,Moong(Green Gram),2018,243.0,230.0,0.95
Telangana,Nizamabad,Rabi,Moong(Green Gram),2019,80.0,76.0,0.95
Telangana,Nizamabad,Rabi,Moong(Green Gram),2020,52.0,51.0,0.98
Telangana,Nizamabad,Rabi,Moong(Green Gram),2021,111.0,82.0,0.74
Telangana,Nizamabad,Rabi,Moong(Green Gram),2022,12.0,12.0,1.0
Telangana,Peddapalli,Kharif,Moong(Green Gram),2018,58.0,36.0,0.62
Telangana,Peddapalli,Kharif,Moong(Green Gram),2019,220.0,173.0,0.79
Telangana,Peddapalli,Kharif,Moong(Green Gram),2020,88.0,36.0,0.41
Telangana,Peddapalli,Kharif,Moong(Green Gram),2021,5.0,2.0,0.4
Telangana,Peddapalli,Kharif,Moong(Green Gram),2022,14.0,9.0,0.64
Telangana,Peddapalli,Rabi,Moong(Green Gram),2018,227.0,215.0,0.95
Telangana,Peddapalli,Rabi,Moong(Green Gram),2019,43.0,41.0,0.95
Telangana,Peddapalli,Rabi,Moong(Green Gram),2020,36.0,34.0,0.94
Telangana,Peddapalli,Rabi,Moong(Green Gram),2021,248.0,238.0,0.96
Telangana,Peddapalli,Rabi,Moong(Green Gram),2022,7.0,7.0,1.0
Telangana,Rajanna,Kharif,Moong(Green Gram),2018,217.0,136.0,0.63
Telangana,Rajanna,Kharif,Moong(Green Gram),2019,350.0,276.0,0.79
Telangana,Rajanna,Kharif,Moong(Green Gram),2020,516.0,215.0,0.42
Telangana,Rajanna,Kharif,Moong(Green Gram),2021,145.0,107.0,0.74
Telangana,Rajanna,Kharif,Moong(Green Gram),2022,49.0,34.0,0.69
Telangana,Rajanna,Rabi,Moong(Green Gram),2018,146.0,138.0,0.95
Telangana,Rajanna,Rabi,Moong(Green Gram),2019,71.0,67.0,0.94
Telangana,Rajanna,Rabi,Moong(Green Gram),2020,232.0,218.0,0.94
Telangana,Rajanna,Rabi,Moong(Green Gram),2021,508.0,487.0,0.96
Telangana,Rajanna,Rabi,Moong(Green Gram),2022,25.0,23.0,0.92
Telangana,Rangareddi,Kharif,Moong(Green Gram),2018,91.0,57.0,0.63
Telangana,Rangareddi,Kharif,Moong(Green Gram),2019,140.0,110.0,0.79
Telangana,Rangareddi,Kharif,Moong(Green Gram),2020,187.0,78.0,0.42
Telangana,Rangareddi,Kharif,Moong(Green Gram),2021,47.0,21.0,0.45
Telangana,Rangareddi,Kharif,Moong(Green Gram),2022,28.0,19.0,0.68
Telangana,Rangareddi,Rabi,Moong(Green Gram),2020,8.0,8.0,1.0
Telangana,Rangareddi,Rabi,Moong(Green Gram),2021,30.0,29.0,0.97
Telangana,Rangareddi,Rabi,Moong(Green Gram),2022,3.0,3.0,1.0
Telangana,Sangareddy,Kharif,Moong(Green Gram),2018,13017.0,9685.0,0.74
Telangana,Sangareddy,Kharif,Moong(Green Gram),2019,17863.0,14969.0,0.84
Telangana,Sangareddy,Kharif,Moong(Green Gram),2020,15422.0,8459.0,0.55
Telangana,Sangareddy,Kharif,Moong(Green Gram),2021,9050.0,7738.0,0.86
Telangana,Sangareddy,Kharif,Moong(Green Gram),2022,6830.0,6202.0,0.91
Telangana,Sangareddy,Rabi,Moong(Green Gram),2020,2.0,2.0,1.0
Telangana,Sangareddy,Rabi,Moong(Green Gram),2021,26.0,25.0,0.96
Telangana,Sangareddy,Rabi,Moong(Green Gram),2022,3.0,3.0,1.0
Telangana,Siddipet,Kharif,Moong(Green Gram),2018,314.0,198.0,0.63
Telangana,Siddipet,Kharif,Moong(Green Gram),2019,587.0,463.0,0.79
Telangana,Siddipet,Kharif,Moong(Green Gram),2020,363.0,150.0,0.41
Telangana,Siddipet,Kharif,Moong(Green Gram),2021,97.0,83.0,0.86
Telangana,Siddipet,Kharif,Moong(Green Gram),2022,69.0,41.0,0.59
Telangana,Siddipet,Rabi,Moong(Green Gram),2018,90.0,85.0,0.94
Telangana,Siddipet,Rabi,Moong(Green Gram),2019,93.0,88.0,0.95
Telangana,Siddipet,Rabi,Moong(Green Gram),2020,56.0,54.0,0.96
Telangana,Siddipet,Rabi,Moong(Green Gram),2021,244.0,234.0,0.96
Telangana,Siddipet,Rabi,Moong(Green Gram),2022,12.0,12.0,1.0
Telangana,Suryapet,Kharif,Moong(Green Gram),2018,9589.0,4334.0,0.45
Telangana,Suryapet,Kharif,Moong(Green Gram),2019,5634.0,3403.0,0.6
Telangana,Suryapet,Kharif,Moong(Green Gram),2020,5200.0,1016.0,0.2
Telangana,Suryapet,Kharif,Moong(Green Gram),2021,1867.0,1074.0,0.58
Telangana,Suryapet,Kharif,Moong(Green Gram),2022,883.0,434.0,0.49
Telangana,Suryapet,Rabi,Moong(Green Gram),2018,9.0,9.0,1.0
Telangana,Suryapet,Rabi,Moong(Green Gram),2019,82.0,78.0,0.95
Telangana,Suryapet,Rabi,Moong(Green Gram),2020,151.0,143.0,0.95
Telangana,Suryapet,Rabi,Moong(Green Gram),2021,168.0,161.0,0.96
Telangana,Suryapet,Rabi,Moong(Green Gram),2022,80.0,42.0,0.53
Telangana,Vikarabad,Kharif,Moong(Green Gram),2018,7248.0,6299.0,0.87
Telangana,Vikarabad,Kharif,Moong(Green Gram),2019,6860.0,5989.0,0.87
Telangana,Vikarabad,Kharif,Moong(Green Gram),2020,9650.0,5127.0,0.53
Telangana,Vikarabad,Kharif,Moong(Green Gram),2021,6197.0,4282.0,0.69
Telangana,Vikarabad,Kharif,Moong(Green Gram),2022,6953.0,3824.0,0.55
Telangana,Vikarabad,Rabi,Moong(Green Gram),2020,16.0,15.0,0.94
Telangana,Vikarabad,Rabi,Moong(Green Gram),2021,53.0,51.0,0.96
Telangana,Vikarabad,Rabi,Moong(Green Gram),2022,1.0,1.0,1.0
Telangana,Wanaparthy,Kharif,Moong(Green Gram),2018,351.0,221.0,0.63
Telangana,Wanaparthy,Kharif,Moong(Green Gram),2019,92.0,72.0,0.78
Telangana,Wanaparthy,Kharif,Moong(Green Gram),2020,147.0,61.0,0.41
Telangana,Wanaparthy,Kharif,Moong(Green Gram),2021,91.0,45.0,0.49
Telangana,Wanaparthy,Kharif,Moong(Green Gram),2022,29.0,19.0,0.66
Telangana,Wanaparthy,Rabi,Moong(Green Gram),2018,176.0,167.0,0.95
Telangana,Wanaparthy,Rabi,Moong(Green Gram),2019,71.0,67.0,0.94
Telangana,Wanaparthy,Rabi,Moong(Green Gram),2020,133.0,127.0,0.95
Telangana,Wanaparthy,Rabi,Moong(Green Gram),2021,135.0,129.0,0.96
Telangana,Wanaparthy,Rabi,Moong(Green Gram),2022,9.0,9.0,1.0
Telangana,Warangal,Kharif,Moong(Green Gram),2018,495.0,311.0,0.63
Telangana,Warangal,Kharif,Moong(Green Gram),2019,313.0,247.0,0.79
Telangana,Warangal,Kharif,Moong(Green Gram),2020,456.0,189.0,0.41
Telangana,Warangal,Kharif,Moong(Green Gram),2021,206.0,225.0,1.09
Telangana,Warangal,Kharif,Moong(Green Gram),2022,291.0,88.0,0.3
Telangana,Warangal,Rabi,Moong(Green Gram),2018,260.0,246.0,0.95
Telangana,Warangal,Rabi,Moong(Green Gram),2019,253.0,240.0,0.95
Telangana,Warangal,Rabi,Moong(Green Gram),2020,335.0,316.0,0.94
Telangana,Warangal,Rabi,Moong(Green Gram),2021,460.0,393.0,0.85
Telangana,Warangal,Rabi,Moong(Green Gram),2022,33.0,30.0,0.91
Telangana,Warangal urban,Kharif,Moong(Green Gram),2018,70.0,44.0,0.63
Telangana,Warangal urban,Kharif,Moong(Green Gram),2019,156.0,123.0,0.79
Telangana,Warangal urban,Kharif,Moong(Green Gram),2020,103.0,44.0,0.43
Telangana,Warangal urban,Kharif,Moong(Green Gram),2021,54.0,5.0,0.09
Telangana,Warangal urban,Kharif,Moong(Green Gram),2022,26.0,17.0,0.65
Telangana,Warangal urban,Rabi,Moong(Green Gram),2018,76.0,72.0,0.95
Telangana,Warangal urban,Rabi,Moong(Green Gram),2019,106.0,100.0,0.94
Telangana,Warangal urban,Rabi,Moong(Green Gram),2020,45.0,43.0,0.96
Telangana,Warangal urban,Rabi,Moong(Green Gram),2021,88.0,84.0,0.95
Telangana,Warangal urban,Rabi,Moong(Green Gram),2022,12.0,12.0,1.0
Telangana,Yadadri,Kharif,Moong(Green Gram),2018,397.0,250.0,0.63
Telangana,Yadadri,Kharif,Moong(Green Gram),2019,435.0,343.0,0.79
Telangana,Yadadri,Kharif,Moong(Green Gram),2020,411.0,171.0,0.42
Telangana,Yadadri,Kharif,Moong(Green Gram),2021,60.0,48.0,0.8
Telangana,Yadadri,Kharif,Moong(Green Gram),2022,36.0,22.0,0.61
Telangana,Yadadri,Rabi,Moong(Green Gram),2018,57.0,54.0,0.95
Telangana,Yadadri,Rabi,Moong(Green Gram),2019,19.0,18.0,0.95
Telangana,Yadadri,Rabi,Moong(Green Gram),2020,26.0,25.0,0.96
Telangana,Yadadri,Rabi,Moong(Green Gram),2021,174.0,167.0,0.96
Telangana,Yadadri,Rabi,Moong(Green Gram),2022,1.0,1.0,1.0
Telangana,Adilabad,Kharif,Onion,2018,1.0,13.0,13.0
Telangana,Adilabad,Kharif,Onion,2019,1.0,22.0,22.0
Telangana,Adilabad,Kharif,Onion,2021,3.0,48.0,16.0
Telangana,Adilabad,Rabi,Onion,2018,74.0,2157.0,29.15
Telangana,Adilabad,Rabi,Onion,2019,14.0,480.0,34.29
Telangana,Adilabad,Rabi,Onion,2020,31.0,1008.0,32.52
Telangana,Adilabad,Rabi,Onion,2021,16.0,375.0,23.44
Telangana,Adilabad,Rabi,Onion,2022,1.0,26.0,26.0
Telangana,Bhadradri,Kharif,Onion,2021,1.0,16.0,16.0
Telangana,Bhadradri,Rabi,Onion,2020,3.0,98.0,32.67
Telangana,Bhadradri,Rabi,Onion,2021,21.0,492.0,23.43
Telangana,Jagitial,Kharif,Onion,2018,18.0,235.0,13.06
Telangana,Jagitial,Kharif,Onion,2019,18.0,402.0,22.33
Telangana,Jagitial,Rabi,Onion,2018,349.0,10173.0,29.15
Telangana,Jagitial,Rabi,Onion,2019,130.0,4453.0,34.25
Telangana,Jagitial,Rabi,Onion,2020,75.0,2438.0,32.51
Telangana,Jagitial,Rabi,Onion,2021,66.0,1547.0,23.44
Telangana,Jagitial,Rabi,Onion,2022,64.0,1635.0,25.55
Telangana,Jangoan,Kharif,Onion,2019,3.0,67.0,22.33
Telangana,Jangoan,Kharif,Onion,2020,1.0,13.0,13.0
Telangana,Jangoan,Kharif,Onion,2021,4.0,64.0,16.0
Telangana,Jangoan,Kharif,Onion,2022,1.0,11.0,11.0
Telangana,Jangoan,Rabi,Onion,2018,26.0,758.0,29.15
Telangana,Jangoan,Rabi,Onion,2019,24.0,822.0,34.25
Telangana,Jangoan,Rabi,Onion,2020,9.0,293.0,32.56
Telangana,Jangoan,Rabi,Onion,2021,9.0,211.0,23.44
Telangana,Jayashankar,Rabi,Onion,2018,21.0,612.0,29.14
Telangana,Jayashankar,Rabi,Onion,2019,11.0,377.0,34.27
Telangana,Jayashankar,Rabi,Onion,2020,12.0,390.0,32.5
Telangana,Jayashankar,Rabi,Onion,2021,7.0,164.0,23.43
Telangana,Jayashankar,Rabi,Onion,2022,5.0,128.0,25.6
Telangana,Jogulamba,Kharif,Onion,2018,3251.0,42942.0,13.21
Telangana,Jogulamba,Kharif,Onion,2019,1475.0,30544.0,20.71
Telangana,Jogulamba,Kharif,Onion,2020,1404.0,17068.0,12.16
Telangana,Jogulamba,Kharif,Onion,2021,1759.0,22323.0,12.69
Telangana,Jogulamba,Kharif,Onion,2022,1429.0,11633.0,8.14
Telangana,Jogulamba,Rabi,Onion,2018,184.0,5363.0,29.15
Telangana,Jogulamba,Rabi,Onion,2019,503.0,17228.0,34.25
Telangana,Jogulamba,Rabi,Onion,2020,256.0,5058.0,19.76
Telangana,Jogulamba,Rabi,Onion,2021,99.0,2454.0,24.79
Telangana,Jogulamba,Rabi,Onion,2022,66.0,1248.0,18.91
Telangana,Kamareddy,Kharif,Onion,2019,11.0,245.0,22.27
Telangana,Kamareddy,Kharif,Onion,2020,30.0,398.0,13.27
Telangana,Kamareddy,Kharif,Onion,2021,25.0,402.0,16.08
Telangana,Kamareddy,Kharif,Onion,2022,4.0,43.0,10.75
Telangana,Kamareddy,Rabi,Onion,2018,496.0,8666.0,17.47
Telangana,Kamareddy,Rabi,Onion,2019,184.0,3619.0,19.67
Telangana,Kamareddy,Rabi,Onion,2020,196.0,6038.0,30.81
Telangana,Kamareddy,Rabi,Onion,2021,288.0,10045.0,34.88
Telangana,Kamareddy,Rabi,Onion,2022,122.0,2351.0,19.27
Telangana,Karimnagar,Kharif,Onion,2019,1.0,22.0,22.0
Telangana,Karimnagar,Kharif,Onion,2020,3.0,40.0,13.33
Telangana,Karimnagar,Kharif,Onion,2021,3.0,48.0,16.0
Telangana,Karimnagar,Rabi,Onion,2018,11.0,321.0,29.18
Telangana,Karimnagar,Rabi,Onion,2019,17.0,582.0,34.24
Telangana,Karimnagar,Rabi,Onion,2020,18.0,585.0,32.5
Telangana,Karimnagar,Rabi,Onion,2021,18.0,422.0,23.44
Telangana,Khammam,Kharif,Onion,2021,2.0,32.0,16.0
Telangana,Khammam,Kharif,Onion,2022,2.0,21.0,10.5
Telangana,Khammam,Rabi,Onion,2018,2.0,58.0,29.0
Telangana,Khammam,Rabi,Onion,2019,2.0,69.0,34.5
Telangana,Khammam,Rabi,Onion,2020,11.0,358.0,32.55
Telangana,Khammam,Rabi,Onion,2021,6.0,141.0,23.5
Telangana,Komaram bheem asifabad,Kharif,Onion,2018,49.0,641.0,13.08
Telangana,Komaram bheem asifabad,Kharif,Onion,2019,3.0,67.0,22.33
Telangana,Komaram bheem asifabad,Kharif,Onion,2020,1.0,13.0,13.0
Telangana,Komaram bheem asifabad,Rabi,Onion,2018,51.0,1487.0,29.16
Telangana,Komaram bheem asifabad,Rabi,Onion,2019,34.0,1165.0,34.26
Telangana,Komaram bheem asifabad,Rabi,Onion,2020,63.0,2048.0,32.51
Telangana,Komaram bheem asifabad,Rabi,Onion,2021,53.0,1242.0,23.43
Telangana,Komaram bheem asifabad,Rabi,Onion,2022,36.0,920.0,25.56
Telangana,Mahabubabad,Kharif,Onion,2018,6.0,78.0,13.0
Telangana,Mahabubabad,Kharif,Onion,2019,9.0,201.0,22.33
Telangana,Mahabubabad,Kharif,Onion,2020,11.0,146.0,13.27
Telangana,Mahabubabad,Rabi,Onion,2018,180.0,5247.0,29.15
Telangana,Mahabubabad,Rabi,Onion,2019,102.0,3494.0,34.25
Telangana,Mahabubabad,Rabi,Onion,2020,83.0,2698.0,32.51
Telangana,Mahabubabad,Rabi,Onion,2021,39.0,914.0,23.44
Telangana,Mahabubabad,Rabi,Onion,2022,4.0,102.0,25.5
Telangana,Mahbubnagar,Kharif,Onion,2018,67.0,877.0,13.09
Telangana,Mahbubnagar,Kharif,Onion,2019,52.0,1160.0,22.31
Telangana,Mahbubnagar,Kharif,Onion,2020,31.0,411.0,13.26
Telangana,Mahbubnagar,Kharif,Onion,2021,26.0,418.0,16.08
Telangana,Mahbubnagar,Kharif,Onion,2022,2.0,21.0,10.5
Telangana,Mahbubnagar,Rabi,Onion,2018,235.0,7516.0,31.98
Telangana,Mahbubnagar,Rabi,Onion,2019,220.0,9671.0,43.96
Telangana,Mahbubnagar,Rabi,Onion,2020,242.0,7017.0,29.0
Telangana,Mahbubnagar,Rabi,Onion,2021,294.0,7492.0,25.48
Telangana,Mahbubnagar,Rabi,Onion,2022,123.0,2739.0,22.27
Telangana,Mancherial,Kharif,Onion,2018,1.0,13.0,13.0
Telangana,Mancherial,Kharif,Onion,2019,2.0,45.0,22.5
Telangana,Mancherial,Rabi,Onion,2018,86.0,2507.0,29.15
Telangana,Mancherial,Rabi,Onion,2019,35.0,1199.0,34.26
Telangana,Mancherial,Rabi,Onion,2020,24.0,780.0,32.5
Telangana,Mancherial,Rabi,Onion,2021,27.0,633.0,23.44
Telangana,Mancherial,Rabi,Onion,2022,4.0,102.0,25.5
Telangana,Medak,Kharif,Onion,2018,304.0,3977.0,13.08
Telangana,Medak,Kharif,Onion,2019,233.0,5199.0,22.31
Telangana,Medak,Kharif,Onion,2021,20.0,322.0,16.1
Telangana,Medak,Kharif,Onion,2022,5.0,54.0,10.8
Telangana,Medak,Rabi,Onion,2018,507.0,12184.0,24.03
Telangana,Medak,Rabi,Onion,2019,342.0,8893.0,26.0
Telangana,Medak,Rabi,Onion,2020,571.0,14777.0,25.88
Telangana,Medak,Rabi,Onion,2021,610.0,10859.0,17.8
Telangana,Medak,Rabi,Onion,2022,537.0,15570.0,28.99
Telangana,Medchal,Rabi,Onion,2019,2.0,69.0,34.5
Telangana,Medchal,Rabi,Onion,2021,5.0,117.0,23.4
Telangana,Mulugu,Rabi,Onion,2018,1.0,29.0,29.0
Telangana,Mulugu,Rabi,Onion,2019,64.0,2192.0,34.25
Telangana,Mulugu,Rabi,Onion,2020,1.0,33.0,33.0
Telangana,Mulugu,Rabi,Onion,2022,1.0,26.0,26.0
Telangana,Nagarkurnool,Kharif,Onion,2018,15.0,196.0,13.07
Telangana,Nagarkurnool,Kharif,Onion,2019,2.0,45.0,22.5
Telangana,Nagarkurnool,Kharif,Onion,2020,29.0,385.0,13.28
Telangana,Nagarkurnool,Kharif,Onion,2021,58.0,932.0,16.07
Telangana,Nagarkurnool,Kharif,Onion,2022,14.0,150.0,10.71
Telangana,Nagarkurnool,Rabi,Onion,2018,52.0,1516.0,29.15
Telangana,Nagarkurnool,Rabi,Onion,2019,23.0,788.0,34.26
Telangana,Nagarkurnool,Rabi,Onion,2020,78.0,2536.0,32.51
Telangana,Nagarkurnool,Rabi,Onion,2021,81.0,1898.0,23.43
Telangana,Nagarkurnool,Rabi,Onion,2022,21.0,536.0,25.52
Telangana,Nalgonda,Kharif,Onion,2021,6.0,96.0,16.0
Telangana,Nalgonda,Rabi,Onion,2019,2.0,69.0,34.5
Telangana,Nalgonda,Rabi,Onion,2020,14.0,455.0,32.5
Telangana,Nalgonda,Rabi,Onion,2021,27.0,633.0,23.44
Telangana,Nalgonda,Rabi,Onion,2022,6.0,153.0,25.5
Telangana,Narayanapet,Kharif,Onion,2019,11.0,245.0,22.27
Telangana,Narayanapet,Kharif,Onion,2020,20.0,265.0,13.25
Telangana,Narayanapet,Kharif,Onion,2021,56.0,900.0,16.07
Telangana,Narayanapet,Kharif,Onion,2022,13.0,139.0,10.69
Telangana,Narayanapet,Rabi,Onion,2018,254.0,8123.0,31.98
Telangana,Narayanapet,Rabi,Onion,2019,89.0,3048.0,34.25
Telangana,Narayanapet,Rabi,Onion,2020,178.0,5786.0,32.51
Telangana,Narayanapet,Rabi,Onion,2021,214.0,5015.0,23.43
Telangana,Narayanapet,Rabi,Onion,2022,218.0,6277.0,28.79
Telangana,Nirmal,Kharif,Onion,2018,86.0,1125.0,13.08
Telangana,Nirmal,Kharif,Onion,2019,15.0,335.0,22.33
Telangana,Nirmal,Kharif,Onion,2020,10.0,133.0,13.3
Telangana,Nirmal,Kharif,Onion,2021,12.0,193.0,16.08
Telangana,Nirmal,Rabi,Onion,2018,474.0,13817.0,29.15
Telangana,Nirmal,Rabi,Onion,2019,166.0,5686.0,34.25
Telangana,Nirmal,Rabi,Onion,2020,79.0,2546.0,32.23
Telangana,Nirmal,Rabi,Onion,2021,48.0,1417.0,29.52
Telangana,Nirmal,Rabi,Onion,2022,10.0,255.0,25.5
Telangana,Nizamabad,Kharif,Onion,2018,27.0,353.0,13.07
Telangana,Nizamabad,Kharif,Onion,2019,44.0,982.0,22.32
Telangana,Nizamabad,Kharif,Onion,2020,30.0,398.0,13.27
Telangana,Nizamabad,Kharif,Onion,2021,39.0,627.0,16.08
Telangana,Nizamabad,Kharif,Onion,2022,25.0,268.0,10.72
Telangana,Nizamabad,Rabi,Onion,2018,843.0,25273.0,29.98
Telangana,Nizamabad,Rabi,Onion,2019,513.0,17022.0,33.18
Telangana,Nizamabad,Rabi,Onion,2020,421.0,14257.0,33.86
Telangana,Nizamabad,Rabi,Onion,2021,438.0,13657.0,31.18
Telangana,Nizamabad,Rabi,Onion,2022,101.0,2385.0,23.61
Telangana,Peddapalli,Kharif,Onion,2018,1.0,13.0,13.0
Telangana,Peddapalli,Kharif,Onion,2020,1.0,13.0,13.0
Telangana,Peddapalli,Rabi,Onion,2018,2.0,58.0,29.0
Telangana,Peddapalli,Rabi,Onion,2019,3.0,103.0,34.33
Telangana,Peddapalli,Rabi,Onion,2020,3.0,98.0,32.67
Telangana,Peddapalli,Rabi,Onion,2021,12.0,281.0,23.42
Telangana,Peddapalli,Rabi,Onion,2022,1.0,26.0,26.0
Telangana,Rajanna,Kharif,Onion,2018,6.0,78.0,13.0
Telangana,Rajanna,Kharif,Onion,2019,1.0,22.0,22.0
Telangana,Rajanna,Kharif,Onion,2020,1.0,13.0,13.0
Telangana,Rajanna,Kharif,Onion,2021,2.0,32.0,16.0
Telangana,Rajanna,Rabi,Onion,2018,46.0,1341.0,29.15
Telangana,Rajanna,Rabi,Onion,2019,8.0,274.0,34.25
Telangana,Rajanna,Rabi,Onion,2020,16.0,520.0,32.5
Telangana,Rajanna,Rabi,Onion,2021,26.0,609.0,23.42
Telangana,Rajanna,Rabi,Onion,2022,4.0,102.0,25.5
Telangana,Rangareddi,Kharif,Onion,2018,109.0,1426.0,13.08
Telangana,Rangareddi,Kharif,Onion,2019,11.0,245.0,22.27
Telangana,Rangareddi,Kharif,Onion,2020,26.0,345.0,13.27
Telangana,Rangareddi,Kharif,Onion,2021,61.0,981.0,16.08
Telangana,Rangareddi,Kharif,Onion,2022,12.0,128.0,10.67
Telangana,Rangareddi,Rabi,Onion,2018,236.0,4642.0,19.67
Telangana,Rangareddi,Rabi,Onion,2019,149.0,2478.0,16.63
Telangana,Rangareddi,Rabi,Onion,2020,99.0,2304.0,23.27
Telangana,Rangareddi,Rabi,Onion,2021,222.0,5203.0,23.44
Telangana,Rangareddi,Rabi,Onion,2022,96.0,2452.0,25.54
Telangana,Sangareddy,Kharif,Onion,2018,160.0,1231.0,7.69
Telangana,Sangareddy,Kharif,Onion,2019,40.0,290.0,7.25
Telangana,Sangareddy,Kharif,Onion,2020,64.0,849.0,13.27
Telangana,Sangareddy,Kharif,Onion,2021,126.0,2026.0,16.08
Telangana,Sangareddy,Kharif,Onion,2022,20.0,197.0,9.85
Telangana,Sangareddy,Rabi,Onion,2018,1347.0,51675.0,38.36
Telangana,Sangareddy,Rabi,Onion,2019,694.0,15200.0,21.9
Telangana,Sangareddy,Rabi,Onion,2020,631.0,16722.0,26.5
Telangana,Sangareddy,Rabi,Onion,2021,1213.0,27582.0,22.74
Telangana,Sangareddy,Rabi,Onion,2022,1059.0,24124.0,22.78
Telangana,Siddipet,Kharif,Onion,2018,40.0,523.0,13.08
Telangana,Siddipet,Kharif,Onion,2019,1.0,22.0,22.0
Telangana,Siddipet,Kharif,Onion,2020,4.0,53.0,13.25
Telangana,Siddipet,Kharif,Onion,2021,4.0,64.0,16.0
Telangana,Siddipet,Rabi,Onion,2018,306.0,3700.0,12.09
Telangana,Siddipet,Rabi,Onion,2019,145.0,2783.0,19.19
Telangana,Siddipet,Rabi,Onion,2020,66.0,1637.0,24.8
Telangana,Siddipet,Rabi,Onion,2021,78.0,1828.0,23.44
Telangana,Siddipet,Rabi,Onion,2022,9.0,230.0,25.56
Telangana,Suryapet,Kharif,Onion,2019,9.0,201.0,22.33
Telangana,Suryapet,Kharif,Onion,2021,1.0,16.0,16.0
Telangana,Suryapet,Kharif,Onion,2022,1.0,11.0,11.0
Telangana,Suryapet,Rabi,Onion,2020,2.0,65.0,32.5
Telangana,Suryapet,Rabi,Onion,2021,3.0,70.0,23.33
Telangana,Vikarabad,Kharif,Onion,2018,49.0,641.0,13.08
Telangana,Vikarabad,Kharif,Onion,2019,120.0,2678.0,22.32
Telangana,Vikarabad,Kharif,Onion,2020,116.0,1540.0,13.28
Telangana,Vikarabad,Kharif,Onion,2021,205.0,1779.0,8.68
Telangana,Vikarabad,Kharif,Onion,2022,45.0,638.0,14.18
Telangana,Vikarabad,Rabi,Onion,2018,1115.0,33846.0,30.36
Telangana,Vikarabad,Rabi,Onion,2019,1047.0,53156.0,50.77
Telangana,Vikarabad,Rabi,Onion,2020,1142.0,50023.0,43.8
Telangana,Vikarabad,Rabi,Onion,2021,1545.0,32774.0,21.21
Telangana,Vikarabad,Rabi,Onion,2022,1471.0,39733.0,27.01
Telangana,Wanaparthy,Kharif,Onion,2018,609.0,8422.0,13.83
Telangana,Wanaparthy,Kharif,Onion,2019,317.0,10048.0,31.7
Telangana,Wanaparthy,Kharif,Onion,2020,660.0,10324.0,15.64
Telangana,Wanaparthy,Kharif,Onion,2021,859.0,21283.0,24.78
Telangana,Wanaparthy,Kharif,Onion,2022,717.0,11202.0,15.62
Telangana,Wanaparthy,Rabi,Onion,2018,29.0,845.0,29.14
Telangana,Wanaparthy,Rabi,Onion,2019,226.0,7741.0,34.25
Telangana,Wanaparthy,Rabi,Onion,2020,235.0,7639.0,32.51
Telangana,Wanaparthy,Rabi,Onion,2021,42.0,984.0,23.43
Telangana,Wanaparthy,Rabi,Onion,2022,22.0,562.0,25.55
Telangana,Warangal,Kharif,Onion,2019,4.0,89.0,22.25
Telangana,Warangal,Kharif,Onion,2020,2.0,27.0,13.5
Telangana,Warangal,Kharif,Onion,2021,3.0,48.0,16.0
Telangana,Warangal,Rabi,Onion,2018,301.0,8774.0,29.15
Telangana,Warangal,Rabi,Onion,2019,148.0,5069.0,34.25
Telangana,Warangal,Rabi,Onion,2020,139.0,4519.0,32.51
Telangana,Warangal,Rabi,Onion,2021,86.0,2015.0,23.43
Telangana,Warangal,Rabi,Onion,2022,42.0,1073.0,25.55
Telangana,Warangal urban,Kharif,Onion,2018,13.0,170.0,13.08
Telangana,Warangal urban,Kharif,Onion,2020,9.0,119.0,13.22
Telangana,Warangal urban,Kharif,Onion,2021,16.0,257.0,16.06
Telangana,Warangal urban,Kharif,Onion,2022,2.0,21.0,10.5
Telangana,Warangal urban,Rabi,Onion,2018,194.0,5655.0,29.15
Telangana,Warangal urban,Rabi,Onion,2019,126.0,4316.0,34.25
Telangana,Warangal urban,Rabi,Onion,2020,97.0,3153.0,32.51
Telangana,Warangal urban,Rabi,Onion,2021,79.0,1851.0,23.43
Telangana,Warangal urban,Rabi,Onion,2022,24.0,613.0,25.54
Telangana,Yadadri,Rabi,Onion,2019,3.0,103.0,34.33
Telangana,Yadadri,Rabi,Onion,2020,4.0,130.0,32.5
Telangana,Yadadri,Rabi,Onion,2021,47.0,1101.0,23.43
Telangana,Yadadri,Rabi,Onion,2022,2.0,51.0,25.5
